date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:55:25	10739/10739	---MCZ	200	added ('OK')	application/javascript	etag:%220900874d419c0125372d3844c777a308-ssl-df%22	https://moremedia.tv/_nuxt/1df6ac1.js	moremedia.tv/_nuxt/1df6ac1.js	(from https://moremedia.tv/news/p/niclas-gillis-feature-update/)
02:55:28	1144/1144	---M-Z	200	added ('OK')	application/javascript	etag:%22b759781bcb448327a8930648ae3d3c77-ssl-df%22	https://moremedia.tv/_nuxt/static/1638563753/news/p/niclas-gillis-feature-update/state.js	moremedia.tv/_nuxt/static/1638563753/news/p/niclas-gillis-feature-update/state.js	(from https://moremedia.tv/news/p/niclas-gillis-feature-update/)
02:55:34	17464/17464	---MCZ	200	added ('OK')	application/javascript	etag:%222c29786929c8b04ec69ef442c3c8051c-ssl-df%22	https://moremedia.tv/_nuxt/static/1638563753/news/p/niclas-gillis-feature-update/payload.js	moremedia.tv/_nuxt/static/1638563753/news/p/niclas-gillis-feature-update/payload.js	(from https://moremedia.tv/news/p/niclas-gillis-feature-update/)
02:55:34	1518/1518	---M-Z	200	added ('OK')	application/javascript	etag:%221f2a803726311a2c4f21d712243b0b66-ssl-df%22	https://moremedia.tv/_nuxt/bb4d4c1.js	moremedia.tv/_nuxt/bb4d4c1.js	(from https://moremedia.tv/news/p/niclas-gillis-hold-me-down/)
02:55:35	1142/1142	---M-Z	200	added ('OK')	application/javascript	etag:%22725f535ca3010ddfdee98c24900f3692-ssl-df%22	https://moremedia.tv/_nuxt/static/1638563753/news/p/niclas-gillis-hold-me-down/state.js	moremedia.tv/_nuxt/static/1638563753/news/p/niclas-gillis-hold-me-down/state.js	(from https://moremedia.tv/news/p/niclas-gillis-hold-me-down/)
02:55:37	12442/12442	---MCZ	200	added ('OK')	application/javascript	etag:%22354ca23d88bf482847e93a24e14497cc-ssl-df%22	https://moremedia.tv/_nuxt/static/1638563753/news/p/niclas-gillis-hold-me-down/payload.js	moremedia.tv/_nuxt/static/1638563753/news/p/niclas-gillis-hold-me-down/payload.js	(from https://moremedia.tv/news/p/niclas-gillis-hold-me-down/)
02:55:38	1149/1149	---MCZ	200	added ('OK')	application/javascript	etag:%2268ffb3f8198d616a538ca8ee89d5aa57-ssl-df%22	https://moremedia.tv/_nuxt/static/1638563753/news/p/on-set-with-michael-james-johnson/state.js	moremedia.tv/_nuxt/static/1638563753/news/p/on-set-with-michael-james-johnson/state.js	(from https://moremedia.tv/news/p/on-set-with-michael-james-johnson/)
02:55:39	4340/4340	---MCZ	200	added ('OK')	application/javascript	etag:%2279e7b0539449c42e045b8af9ca7537a4-ssl-df%22	https://moremedia.tv/_nuxt/static/1638563753/news/p/on-set-with-michael-james-johnson/payload.js	moremedia.tv/_nuxt/static/1638563753/news/p/on-set-with-michael-james-johnson/payload.js	(from https://moremedia.tv/news/p/on-set-with-michael-james-johnson/)
02:55:40	1150/1150	---MCZ	200	added ('OK')	application/javascript	etag:%228ac2723af745dbee28b0f97fc1e56c0b-ssl-df%22	https://moremedia.tv/_nuxt/static/1638563753/creators/david-quinn/one-drop-more-firsts/state.js	moremedia.tv/_nuxt/static/1638563753/creators/david-quinn/one-drop-more-firsts/state.js	(from https://moremedia.tv/creators/david-quinn/one-drop-more-firsts/)
02:55:41	5139/5139	---MCZ	200	added ('OK')	application/javascript	etag:%22e452180d25beaabf84efb7d86e06f237-ssl-df%22	https://moremedia.tv/_nuxt/static/1638563753/creators/david-quinn/one-drop-more-firsts/payload.js	moremedia.tv/_nuxt/static/1638563753/creators/david-quinn/one-drop-more-firsts/payload.js	(from https://moremedia.tv/creators/david-quinn/one-drop-more-firsts/)
02:55:42	1157/1157	---M-Z	200	added ('OK')	application/javascript	etag:%22a87c80514cd805e3eeccf223e052c7be-ssl-df%22	https://moremedia.tv/_nuxt/static/1638563753/creators/david-quinn/paralympics-its-whats-there/state.js	moremedia.tv/_nuxt/static/1638563753/creators/david-quinn/paralympics-its-whats-there/state.js	(from https://moremedia.tv/creators/david-quinn/paralympics-its-whats-there/)
02:55:43	6514/6514	---MCZ	200	added ('OK')	application/javascript	etag:%221a304475a949c414a1d74c01391a66c0-ssl-df%22	https://moremedia.tv/_nuxt/static/1638563753/creators/david-quinn/paralympics-its-whats-there/payload.js	moremedia.tv/_nuxt/static/1638563753/creators/david-quinn/paralympics-its-whats-there/payload.js	(from https://moremedia.tv/creators/david-quinn/paralympics-its-whats-there/)
02:55:44	1132/1132	---M-Z	200	added ('OK')	application/javascript	etag:%229b6e0271c0b980d0d4128ee7bc1cc803-ssl-df%22	https://moremedia.tv/_nuxt/static/1638563753/featured/old-spice-bear-wash/state.js	moremedia.tv/_nuxt/static/1638563753/featured/old-spice-bear-wash/state.js	(from https://moremedia.tv/featured/old-spice-bear-wash/)
02:55:45	6367/6367	---MCZ	200	added ('OK')	application/javascript	etag:%227da9f7b924a9cff695df45d64fbe1d36-ssl-df%22	https://moremedia.tv/_nuxt/static/1638563753/featured/old-spice-bear-wash/payload.js	moremedia.tv/_nuxt/static/1638563753/featured/old-spice-bear-wash/payload.js	(from https://moremedia.tv/featured/old-spice-bear-wash/)
02:55:45	1129/1129	---M-Z	200	added ('OK')	application/javascript	etag:%223e79675adb6269343af6077a258b0f25-ssl-df%22	https://moremedia.tv/_nuxt/static/1638563753/featured/mastercard-spark/state.js	moremedia.tv/_nuxt/static/1638563753/featured/mastercard-spark/state.js	(from https://moremedia.tv/featured/mastercard-spark/)
02:55:47	4497/4497	---MCZ	200	added ('OK')	application/javascript	etag:%22087885afa2635b48b7953024b7ce90c8-ssl-df%22	https://moremedia.tv/_nuxt/static/1638563753/featured/mastercard-spark/payload.js	moremedia.tv/_nuxt/static/1638563753/featured/mastercard-spark/payload.js	(from https://moremedia.tv/featured/mastercard-spark/)
02:55:47	1143/1143	---M-Z	200	added ('OK')	application/javascript	etag:%22ae6bd17b278b74e5c05418aba9138955-ssl-df%22	https://moremedia.tv/_nuxt/static/1638563753/creators/ben-berman/zappos-diorama/state.js	moremedia.tv/_nuxt/static/1638563753/creators/ben-berman/zappos-diorama/state.js	(from https://moremedia.tv/creators/ben-berman/zappos-diorama/)
02:55:49	6694/6694	---MCZ	200	added ('OK')	application/javascript	etag:%22d99e2ca009890e034ab5a431bf10b9d3-ssl-df%22	https://moremedia.tv/_nuxt/static/1638563753/creators/ben-berman/zappos-diorama/payload.js	moremedia.tv/_nuxt/static/1638563753/creators/ben-berman/zappos-diorama/payload.js	(from https://moremedia.tv/creators/ben-berman/zappos-diorama/)
02:55:49	1148/1148	---M-Z	200	added ('OK')	application/javascript	etag:%22f5c2264369db5e9aef4b0fdde2d607a9-ssl-df%22	https://moremedia.tv/_nuxt/static/1638563753/creators/ben-berman/kahlua-coach-kahlua/state.js	moremedia.tv/_nuxt/static/1638563753/creators/ben-berman/kahlua-coach-kahlua/state.js	(from https://moremedia.tv/creators/ben-berman/kahlua-coach-kahlua/)
02:55:51	6122/6122	---MCZ	200	added ('OK')	application/javascript	etag:%22c5540f918fce900c3941b46f489011cc-ssl-df%22	https://moremedia.tv/_nuxt/static/1638563753/creators/ben-berman/kahlua-coach-kahlua/payload.js	moremedia.tv/_nuxt/static/1638563753/creators/ben-berman/kahlua-coach-kahlua/payload.js	(from https://moremedia.tv/creators/ben-berman/kahlua-coach-kahlua/)
02:55:52	1146/1146	---M-Z	200	added ('OK')	application/javascript	etag:%221b80d246885f35afcd8d9fdd1217f112-ssl-df%22	https://moremedia.tv/_nuxt/static/1638563753/creators/ben-berman/big-o-tires-oh-no/state.js	moremedia.tv/_nuxt/static/1638563753/creators/ben-berman/big-o-tires-oh-no/state.js	(from https://moremedia.tv/creators/ben-berman/big-o-tires-oh-no/)
